season,episode,scene,character,dialogue
5,4,11,Robin," P.S., not sitting great."
5,4,11,Barney," And if anything didn't go according to plan, they would freak out."
5,4,12,Lily," What do you mean, the egg timer is broken? What are we going to use for charades, sweetie?"
5,4,12,Marshall," I'm working on it, darling. Okay? Just stall them."
5,4,12,Lily," Now, Robin... You work in television. We're experiencing some technical difficulties. ( she laughs)"
5,4,13,Ted," Come on, they just got excited. They've been looking for couple best friends forever. Plus, I'm sure they weren't that bad."
5,4,13,Robin, Show him.
5,4,13,Barney, This is a web siteMarshall already made about last night. (he takes a computer) It's called itwasthebestnightever.com.
5,4,14,Marshall (voice)," It was the best night ever laughter raining down like April showers oh, we talked for hours... best night ever..."
5,4,14,Ted," oh, that's not good."
5,4,14,Marshall (always singing in the video)," Then we played charades. Lily made some creme brulee, lay-lay-lay-lay and now that we're best couple friends there's only one thing left to say... are you free? Are you free? Are you free? Are you free? Are you free next Saturday? That's the 17th.are you free? Friday or Sunday would also work. Or basically any other day."
5,4,14,Barney," Needless to say, we've both changed our e-mail addresses."
5,4,14,Ted," I don't understand. If last night went so horribly, why do Lily and Marshall think it was such a hit?"
5,4,14,Barney," I mean, we knew we were gonna have fun tonight, but we had no idea how much."
5,4,14,Marshall, Oh.
5,4,14,Robin," Yeah, tough luck, every Saturday night I've ever had, 'cause this one just blew you out of the water."
5,4,14,Barney," Let's do it again, soon."
5,4,14,Robin," Yeah, we'll call you."
5,4,14,Ted, They're your friends! Why would you just blatantly lie to them like that?
5,4,14,Robin," Well, that's what you say at the end of a crappy date."
5,4,15,Girl," Hey, Ted. Great time last night. Well, let's do it again, soon. I'll...uh, call you."
5,4,16,Ted, Right?
5,4,16,Robin, Who was that?
5,4,16,Ted," Oh, I don't want to brag, But it seems chicks are really digging the whole professor thing. Last night, she picked me up at the bar. And then... Well, she actually wound up falling asleep on the couch. But, hey, that happens."
5,4,16,Barney," Uh, no, it doesn't."
5,4,16,Ted," Sure, it does. You know, she was, she was just exhausted from being turned on. But you heard her. She wants to do it again, soon."
5,4,16,Barney," Ted, let me ask you a question. Where does this girl live, exactly?"
5,4,16,Ted, Westchester. Why?
5,4,16,Barney, (he laughs) You're the sexless innkeeper.
5,4,16,Robin," Oh, my god! You're right! He's totally the sexless innkeeper!"
5,4,16,Ted," What the hell is ""the sexless innkeeper""?"
5,4,16,Barney," Ted, many a man--nay, many a soul--has their own tale of the sexless innkeeper. Why, I had run-in with one just last year. I even composed a poem about it. Would you care to hear it?"
5,4,16,Ted, Not really.
5,4,16,Barney," T'was the night before new year's, and the weather grew mean. It was 3"
5,4,16,Ted," Wait. If this was last year, why are you acting like it was Oliver Twist?"
5,4,16,Barney," Ted, it's a poem. Last call was approaching, and my fortunes looked bleak. Then I turned to my left and stifled a shriek. She had a peach fuzz beard and weighed 16 stone. She gobbled up hot wings and swallowed the bones. I muffled a scream and threw up in my mouth.I asked, ""where do you live?""And she said, ""one block south."". I swallowed my pride and six shots of whiskey. And prayed to the gods that she wasn't too frisky. Back in her cave, she prepared us a snack. 'neath her mighty hooves, the floorboards did crack. But when she returned, she found a sound sleeper. And thus she became the sexless innkeeper. And so are you"
5,4,16,Ted," Wait, you're saying that girl just used me for a place to crash?"
5,4,16,Barney," Ted, you mentioned that you live right upstairs. She saw the tweed jacket"
5,4,16,Ted, No way.
5,4,16,Barney," I'm not the sexless innkeeper. Ted, that girl had no intention of ever hooking up with you."
5,4,16,Robin," Which is funny, because usually it's the innkeeper who offers turndown service. Oh!"
5,4,17,Lily," Hey, guys. Good news. First of all, you can ignore all the e-mails and texts we've sent you."
5,4,17,Robin, We have. Go on.
5,4,17,Lily, Because we went ahead and booked that couples' weekend for all of us inVermont!
5,4,17,Robin," Wait, you guys were serious about that?"
5,4,17,Marshall," Oh, we never joke about b&b's, especially at the height of syrup season."
5,4,17,Lily," Check it out. Saturday we've got apple-picking, antiquing, then a hated hay ride."
5,4,17,Marshall," And then on Sunday, we're up at 6"
5,4,17,Barney," Look! I'm sorry that we have been dodging your calls, but we respect you guys too much as friends to give you some song and dance. You deserve the truth. (he sighs) The US Navy has found intelligent alien life at the bottom of the ocean. For reasons I can't explain, Robin and I have been tapped to lead the expedition."
5,4,17,Lily," Wow, Barney. That kind of sounds like the stuff you say to girls when you're too much of a coward to dump them."
5,4,17,Marshall," Yeah. You know, that's exactly what it sounds like. But if that's true, that's awesome."
5,4,17,Lily, What's going on?
5,4,17,Robin," Look, all the couple-y stuff, it's just not us. Barney and I are barely equipped to date each other, let alone you guys."
5,4,17,Barney," Plus, the alien thing."
5,4,17,Lily," Come on,Marshall."
5,4,17,Marshall, Let's go.
5,4,17,Robin, No...Lily...
5,4,17,Marshall, You know what? I hope those underwater aliens are cold-blooded. 'cause then you guys will get along just fine.
5,4,18,Barney, I think they bought it.
5,4,19,Marshall, I can't believe they broke up with us.
5,4,19,Lily, We're so lovable.
5,4,19,Marshall," No, we're not. We're ugly and gross."
5,4,19,Lily, I thought we did everything right.
5,4,19,Marshall, I know! I know. We had thegouda. We had my waffle story. I even sent them a awesome photo montage. Nothing.
5,4,19,Lily," Oh, dear god.Marshall, we've been over and over this. You have to stop sending those to people."
5,4,19,Ted (2030)," It was true.Marshall had become addicted to creating songs and photo montages documenting various mundane events. So for months, all of Marshall's friends and professional colleagues were getting e-mails like this..."
5,4,20,Marshall (singing on the video)," ordered Chinese food today some moo shu pork sauce got away flipped the cushion, now everything's okay."
5,4,21,Marshall," Cat-sitting for Lily's mom, cat-sitting for Lily's mom, it's gonna be fun, it's gonna bring us all closer together. (in the video,Marshall let the cats going out by the window)"
5,4,22,Marshall," Cat funeral, cat funeral, it was an accident and not entirely my fault, cat funeral, meow, meow, meow, meow, ca funeral, meow, meow, meow, meow. We'll miss you, whiskers, meow, meow, meow, meow, meow..."
5,4,22,Lily, I can't believe you sent them one of those. They think we're insane now.
5,4,22,Marshall," If I recall, they didn't dump us until you brought up thatVermont trip. It was way too early. First, a boat ride around the city, then a trip toVermont. It's a rookie mistake, and you're better than that."
5,4,22,Lily," Oh, what about you forgetting to check the egg timer for charades? I gave you one thing to do,Marshall. One thing."
5,4,22,Marshall," One thing? (Lily nods) One thing? Wow. Really? So, I guess that gouda Just walked itself right through the door...Sliced itself up, and arranged itself in a perfect semi-circle around not three, not four... But five different kinds of sturdy, cheese-bearing crackers?"
5,4,22,Lily," You're a sturdy, cheese-bearing cracker!"
5,4,22,Ted," Guys, Lily and Marshall haven't been to the bar all week. They're taking this really hard."
5,4,22,Barney," Ted, I could listen to this guilt trip all day, But don't you have to get back up to the inn? I mean, who's working the front desk?"
5,4,22,Ted," Seriously, they're your friends. You got to go apologize."
5,4,22,Barney," To your point, Ted, as an innkeeper. Do you do that cheapy thing where you only change the linens upon request? I mean, I mean, I mean, how much water is that actually saving?"
5,4,22,Ted," Robin, you know I'm right. Ignoring a problem doesn't make it go away. Usually, it just makes it bigger."
5,4,22,Robin, You're right.
5,4,22,Ted, Thank you.
5,4,22,Robin, All that sexlessness has made you wise.
5,4,22,Ted, For god's sake!
5,4,23,Barney," Mint on the pillow, Ted! And don't charge for wi-fi. It seems greedy! It does."
5,4,24,Ted (2030)," But eventually, even Barney and Robin had to admit they owed Lily and Marshall an apology."
5,4,25,Robin, Hey. We wanted to say we're sorry.
5,4,25,Lily, Oh. I wish you had called.
5,4,25,Marshall," (to a couple, inside the apartment) I swear, he was right there just eating a Belgian waffle!"
5,4,26,Guy," Well, he can't have enjoyed it as much as I'm enjoying thisgouda!"
5,4,26,Marshall, Oh!
5,4,26,Lily," Um, listen, now's not a good time. We'll call you."
5,4,26,Robin, Wait. We just want...
5,4,27,Marshall," Hey! Hey, guys."
5,4,27,Barney, Hey. Long time no see. Have a seat.
5,4,27,Lily," Oh, we can't. We're here with Py and Shea."
5,4,27,Marshall," Yeah, sorry."
5,4,27,Robin," Oh, it's just... We haven't seen you guys all week."
5,4,27,Barney," Hey, maybe all six of us could hang out."
5,4,27,Robin, Yeah.
5,4,27,Lily," Oh, it might be weird. We're kind of on a double date. Wouldn't want you to feel like a fifth and sixth wheel."
5,4,27,Barney, Who the hell are these people?
5,4,27,Lily, They just moved here fromHawaii. Py is a total foodie
5,4,27,Marshall, Mmm!
5,4,27,Lily," And Shea, well... She's..."
5,4,27,Marshall, Shea...Shea is just...
5,4,28,Lily," Anyhoo, we can't stay long. We're just gonna grab a quick beer and then take these kooks for a boat ride around the city."
5,4,28,Robin," Wow, it sounds like this is getting pretty serious."
5,4,28,Marshall," Well, we don't want to jinx it, but, uh... We kind of think they might be the two. (he touches the table) Ooh."
5,4,29,Robin," Pfft, who needs 'em?"
5,4,29,Barney, Pfft. Not us.
5,4,32,Robin, Hi. Two for dinner.
5,4,32,Woman, Just the two of you?
5,4,33,Barney," Hey, why don't we call that weird couple down the hall from you? You know, with the ferrets? Maybe they want to come over and play taboo."
5,4,33,Robin," After midnight? No way. We can't tabooty-call them, it's pathetic."
5,4,34,Ted," Hey, guys."
5,4,35,Ted," Barney, are you wearing sweat pants?"
5,4,35,Barney, Maybe. But they're Armani.
5,4,35,Ted," Okay, guys, I've got some bad news for you. So I'm just going to come out and say it. You're a couple. And no matter how hard you try to fight it, couples need other couples. That's why you miss Marshall and Lily. And can't you just admit that?"
5,4,35,Marshall," Oh, yeah!"
5,4,35,Girl," That was amazing, Lily!"
5,4,35,Lily," I know! When I got that left-hand- yellow, I was like, ""what?!"""
5,4,35,Guy, You guys are the best.
5,4,35,Marshall," Oh, right back at you!"
5,4,36,Robin and Barney, Ding.
5,4,37,Robin, For charades.
5,4,37,Lily, How do we know you two won't hurt us again?
5,4,37,Robin, You don't.
5,4,37,Marshall, You know what? We have two very nice people up in that apartment Who are perfect for us.
5,4,37,Barney," Then what are you doing, standing out in the rain with us?"
5,4,37,Lily, Damn it. Why is there something so attractive about a bad boy... And girl?
5,4,37,Marshall, I think we can change them.
5,4,37,Lily," Come here, you two."
5,4,38,Barney, We'll never sleep on thegouda again.
5,4,38,Ted," Hey, Barney. I got a little poem for you. You want to hear it?"
5,4,38,Barney," No, not really."
5,4,38,Ted," 'twas the night before, I had hours to k*ll. (the whole story is illustrated with images) I sat in the tavern, grading parchments with quill."
5,4,38,Barney, With quill?
5,4,38,Ted," Barney. It's a poem. A busty, young lassie flashed me a grin. Her garb said ""classy,"" but her eyes whispered ""sin."" She said, ""you're a teacher?"" I said, ""yes, indeed."" ""I must have you,"" she moaned.""I'm turned on by tweed."" With haste we did scamper to my chamber anon. We fell to the couch, and, bro, it was on. I unlaced her bodice. Our passions grew deeper. And thus ends the tale of the sexless innkeeper."
5,4,38,Barney, No way. You made that up.
5,4,39,Girl," Are you coming back bed, professor?"
5,4,39,Barney, Whew!
5,4,39,Ted," God, I love being single."
5,4,40,Robin," Barney, you ready for brunch with Lily and Marshall?"
5,4,40,Marshall, (worried) What have I done?
5,5,1,Ted (2030)," Kids, as you know, Aunt Robin grew up in Canada. That meant sometimes she dressed &agrave; little differently."
5,5,1,Robin," Okay, let's do this!"
5,5,2,Ted (2030), Sometimes she talked a little differently.
5,5,2,Robin," Ted, this hydro bill is bigger than Louis Cyr's biceps. What, you leave the garburator on all night, eh?"
5,5,3,Ted (2030), She hung out at different bars and enjoyed leisure time a little differently.
5,5,3,fighting, You want to go? You want to go?! Come on! (In McLaren's...) Make fun of the Great White North all you want. It's the best country in the world.
5,5,3,Barney," The... mmm. Social experiment. (Chanting) U.S.A, U.S.A, U.S.A, U.S.A..."
5,5,3,Robin," Okay, okay. You know what, what does that even prove, okay? You chant anything, people we join in. (Chanting) Canada, Canada, Canada, Cana... Okay, they won't chant anything."
5,5,3,"Barney, singing", Shrimp fried rice...
5,5,3,All singing," Shrimp fried rice, shrimp fried rice..."
5,5,3,"Ted, joining them"," Shrimp fried rice totally. Anyway, speaking of food, Marshall, I've got so bad news. Just read online, Gazzola's is closing."
5,5,3,Marshall, No!
5,5,3,Robin, What Gazzola's?
5,5,3,Ted," A filthy mecca of spectacular if undercooked pizza located at 316 Kinzie Street, Chicago, Illinois."
5,5,3,Marshall," Back in college, Ted and I used to take these crazy road trips from Connecticut all the way to Chicago just for Gazzola's pizza."
5,5,3,Ted," 22 hours. No map. We'd just jump in the Fiero and drive. We were like Lewis and Clark, if Lewis and Clark peed in empty soda bottles and had a bong made out of a cantaloupe."
5,5,3,Marshall," Man, those Gazzola trips, that's... that's when we really became bros."
5,5,3,Ted, Mm. We ate nothing but jerky.
5,5,3,Marshall, Drank nothing but Tantrum.
5,5,3,Ted (2030)," Ah, Tantrum. Tantrum was a soft drink with the highest caffeine content legally available over the counter. It was eventually discontinued after an extensive study by the FDA."
5,5,3,Marshall," Oh, man, we went through a whole case of Tantrum one trip."
5,5,3,Ted, I was color blind for two weeks after that.
5,5,3,Marshall, I think that's the reason that I pass out when I hear church bells.
5,5,3,Ted," It's probably a good thing they're closing Gazzola's. Those trips were brutal, right? The long hours in the car, the motion sickness, the smell."
5,5,3,Marshall, So what time are we leaving for Gazzola's tomorrow?
5,5,3,Ted, I was thinking 9
5,5,5,Ted," I am ready to hit the road. I got baby wipes. I got a variety of jerky. I got six cans of Tantrum. Well, four. One burned though the can, the other one I drank already. (He tears a pillow) Tantrum! I am so psyched! Marshall and I haven't done something, just the two of us, for so long. Ever since he got married, he's turned from an ""I"" to a ""We""."
5,5,5,Barney, What do you mean?
5,5,5,Ted, Think about it.
5,5,6,Ted," Hey, haven't seen you all week. How you doing?"
5,5,6,"Marshall, in bar with Lily", We're doing great.
5,5,6,Ted, Do you watch the Jets game?
5,5,6,Marshall, We most certainly did.
5,5,6,Ted, How'd things go at the doctor?
5,5,6,Marshall, We no longer have a hemorrhoid problem.
5,5,6,Barney, Hmm.
5,5,6,Robin, You guys will not believe this. I've been talking to my lawyer all morning. You know that guy I have a slight disagreement with at the Hoser Hut? He's filing as*ault charges.
5,5,8,Robin, Come on!
5,5,9,Robin," I broke his nose with a chair. And now, apparently, I may end up getting deported."
5,5,9,Ted," Oh, my God, that sucks! Yeah. I'm gonna go do push-ups in the kitchen. Tantrum!"
5,5,9,Robin," Well, there's only one possible way to avoid getting deported. My lawyer said I could become an American citizen."
5,5,9,Barney, Perfect. Problem solved. Welcome aboard.
5,5,9,Robin," Well, it's not that simple. I'm a Canadian. I was born there. My family's there. It's who I am."
5,5,9,Barney," I know, and it's provided us with a lot of laughs. But, Robin, if you want to live here, work here and throw chairs at people here, you have to do this."
5,5,9,Robin," Well, there's a citizenship test tomorrow."
5,5,9,Barney, A cit...
5,5,9,Robin, I'll think about it.
5,5,9,Barney," No, no, you have to do it. I'll help you study. We're gonna stay up all night long. I'm gonna drill you, and then we're gonna study. No, seriously. We're gonna do some cramming and then we're gonna study. No, seriously. We're gonna bone up on..."
5,5,9,Robin," Okay, Barney."
5,5,9,Barney, Sorry. It's a rich area.
5,5,9,Robin, It is.
5,5,9,Barney," But you know, it's not going to be easy, this test. It's not like the Canadian citizenship test."
5,5,9,Robin, How do you know the Canadian test is easy?
5,5,9,Barney, It's Canada. Question one
5,5,9,"Marshall, entering with ""a hat with drink"""," Ted! Ted! Check it out! I got black coffee on the left, I got Tantrum on the right! Do you have a phone book?!"
5,5,9,Ted," Yes, I do! I don't why they make phone books anymore. Everything's online, right?"
5,5,10,Marshall, Tantrum!
5,5,10,Ted, Tantrum!
5,5,11,Lily," All right, let's hit the road."
5,5,11,Ted, You invited Lily?
5,5,11,Marshall, We most certainly did!
5,5,12,Barney," I don't know if you caught that, but he did the ""we"" thing."
5,5,12,Ted," Yeah, I heard him."
5,5,12,Barney, Okay.
5,5,13,Lily, Road trip! So you guys want to talk about bitches? I'm kidding. They're called women.
5,5,13,Ted," All right, next stop"
5,5,13,Lily, I have to pee.
5,5,13,Ted, Couldn't you have gone before we left?
5,5,13,Lily, I did. I just pee a lot. You'll see.
5,5,14,Marshall," Don't worry, we'll get out on the road, it'll be just like old times."
5,5,14,Ted (2030), It wasn't.
5,5,16,Lily," Sugar snap pea? Pea... That reminds me, I have to pee."
5,5,18,Ted," Okay, straight, straight, straight. Now, wait, a little to the left. We'll pass a state trooper."
5,5,20,"Lily, fighting Ted"," Ooh, punch buggy yellow!"
5,5,20,Ted, Ow!
5,5,20,Lily," Yellow, that reminds me, I have to pee."
5,5,22,Ted, Thank you!
5,5,23,Lily," Great. Oh, hey, Ted..."
5,5,23,Ted, You can't have to go again. It's not humanly possible.
5,5,23,Lily," No, I was just going to say maybe we should listen to something."
5,5,23,Ted," Oh, that's a great idea. I think I have some Jerky Boys."
5,5,23,Marshall," Goodbye, Sparky."
5,5,23,Lily, It's an audio book about a boy and his dog. It made Elisabeth Hasselbeck cry.
5,5,23,Voice," Goodbye Sparky, by Nick Leotti. Read to you by Kenny Rogers."
5,5,23,Marshall, Oh!
5,5,23,Kenny, Chapter one
5,5,23,Lily," That reminds me, I have to pee."
5,5,24,Barney," ""How many stars are on the flag?"""
5,5,24,Robin," 50, one for each state."
5,5,24,Barney," ""What are the first ten amendments to the Constitution called?"""
5,5,24,Robin," The Bill of Rights. Look, Barney, I know all this. I'm ready."
5,5,24,Barney," Ready for the test maybe, but ready to be an American? Not on your sweet life. For you to be an American, we got to get the Canadian out of you. That's why I've created these questions. Question one"
5,5,24,Robin, Queen Elizabeth II.
5,5,24,Barney," No, the answer is Elton John. Question two"
5,5,24,Robin," Oh, curling. Um, it's a sport played..."
5,5,24,Barney," Wrong. The answer we were looking for was ""I don't care, it's dumb"". Let's go buy something that's bad for us and then sue the people who made it. That's America, Robin."
5,5,25,Kenny,"...because Sparky loved chasing a ball, and it didn't much matter what kind. Tennis ball, baseball, Wiffle ball, golf ball, basketball, beach ball, gum ball, a grapefruit- which isn't actually a ball, but's round like a ball- a football- which isn't round, but it's still technically a ball- Indian rubber ball..."
5,5,25,Voice, This ends disk seven. The audio book continues on disk eight. (Ted removes the disk and puts back the other one) Disk eight.
5,5,25,Kenny," Lacrosse ball, volleyball..."
5,5,25,Ted," Oh, my God, Lily, please tell me you have to go pee!"
5,5,25,Lily," Ah, I do."
5,5,25,Ted (2030)," It was the worst trip ever, but then it got worse."
5,5,25,Marshall," Well, don't worry, the next exit's the hotel. We can go there."
5,5,25,Ted, Hotel?
5,5,26,Woman," Crumpet Manor is listed in the American Registry of Historic Bed and Breakfasts. Our door is opened on Christmas day, 1881. And we have catered to couples ever since."
5,5,26,Marshall," Well, I mean, single people can have fun here, too, right?"
5,5,26,Woman," Oh, I suppose I could arrange a little recreation. Do you enjoy sitting on a bench?"
5,5,27,Ted (2030)," And by the end of the night, Barney had turned Robin into a real American."
5,5,27,Robin, I want to say- Jefferson?
5,5,27,Barney, Correct.
5,5,27,Robin, Oh!
5,5,27,Barney, Archie Bunker's neighbor was George Jefferson.
5,5,27,Robin," Oh, boo-ya! I am nailing this. God, I'm buzzing on America right now!"
5,5,27,Barney," All right, hold your horses. Now to prove that you are as American as apple pie and the childhood obesity it leads to- who is this?"
5,5,27,Robin," That, Barney, is the American actor, beloved by millions, the ""Hey, Vern"" guy from the popular series of Ernest films. And his name... Jeff Foxworthy."
5,5,27,Barney," Jeff Foxworthy? No, it's Jim Varney. You're kidding me. You don't know that?"
5,5,27,Robin," Uh, that's Jeff Foxworthy, dumbass. End of story. Now shut your stupid face."
5,5,27,Barney," Not only are you wrong, but you are belligerently sticking to your g*ns and insulting me in the process. Robin Scherbatsky- you are an American."
5,5,28,Woman, Look who's back from the wishing well.
5,5,28,Ted," It didn't work, I'm still here. Marshall, what are we doing? We should be on the road."
5,5,28,Marshall," Ok, Ted, we're not in college anymore, okay? We don't have to drive all night."
5,5,28,Lily," Besides, they have a spa. What kind of treatments do you offer?"
5,5,28,Woman," All our spa treatments are designed for couples. Would you be interested in the two person, cornmeal body scrub?"
5,5,28,Ted (2030), And then finally it happened. Marshall and Lily globbed into one big married glob.
5,5,28,Marshall and Lily, We'd love cornmeal body scrub!
5,5,28,Ted, Whoa. I got to dial back on the Tantrum.
5,5,29,Robin," Oh, yeah, I'm gonna be an American, y'all. (She throws one bottle on the floor) Maybe I'll rob a liquor store. Maybe I won't. My choice. Learn English! The Hoser Hut. I could duck in for a drink. No, no, that life's behind me. Forget it. Well, I could in for just one beer. What's the harm in that? It's a free country. (She crosses the road and enter into the bar) *O Canada Our home and native land...* Oh, God, I miss it. *True patriots love...*"
5,5,30,Ted," Hey, man."
5,5,30,Marshall, Shh.
5,5,30,Ted, Sorry about what I said before. You want to go to the store and get some beer?
5,5,30,Marshall, Lily is asleep. I suppose I could reschedule my pedicure. What the hell? But only light beer because we have a couple hike in the morning.
5,5,31,Marshall," Dude, why are we pulling to the highway? Ted, where exactly are we going to get this beer?"
5,5,31,Ted, Chicago.
5,5,31,Marshall," What are you doing? We can't just leave Lily. When she wakes up, she's going to freak!"
5,5,31,Ted, She'll have a back rub and a crumpet. She'll be fine. Relax. Have some fun.
5,5,31,Marshall, I just abandoned my wife. How am I supposed to have fun?
5,5,32,"Marshall and Ted, singing", *And I would walk 500 miles. And I would walk 500 more...*
5,5,32,Ted," Hey, you really think Lily's pissed?"
5,5,32,Marshall," If she's pissed, she's pissed."
5,5,32,Ted, Pfft.
5,5,32,Ted (2030)," When Barney finally tracked down your Aunt Robin, it wasn't a pretty sight."
5,5,33,Barney, Good morning.
5,5,33,Robin," Barney? Oh, my God. What happened last night?"
5,5,33,Barney, You went Canadian.
5,5,33,Robin, How Canadian?
5,5,33,Barney, This Canadian. (He opens the curtains) Oh. That was supposed to be a dramatic view of the Toronto sky- you're in Toronto.
5,5,33,Robin," Oh, God. Okay. It's coming back to me. I, uh, I went into the Hoser Hut... And I met this women's curling team."
5,5,34,Robin," We started drinking. And the next thing I know, they're inviting me to a Bryan Adams/Rich title double bill in Toronto."
5,5,35,Robin," How did you find me, anyway?"
5,5,35,Barney," You called me, said you were never coming back. So, I jumped on a plane, flew across the Atlantic..."
5,5,35,Robin, Canada isn't across the Atlantic.
5,5,35,Barney," You're talking nonsense. Now, listen... You slipped up. It's fine. The test is in a few hours."
5,5,35,Robin," Barney, I'm not taking the test."
5,5,35,Barney," God, you're still drunk."
5,5,35,Robin," Look, I appreciate your help, but... who am I kidding? I'm Canadian. I always will be."
5,5,35,Barney," Now, that's ridiculous. We're gonna get some coffee, in you, we'll sober you up, and get you back to New York for that test. But, before any of that, we're gonna do it on this bed 'cause... hotel room. Okay, let's get some coffee."
5,5,36,Ted, Kind of cross.
5,5,36,Marshall, You're making me wonder if this pizza is worth the 22 hour drive.
5,5,36,Ted, Just like old times!
5,5,36,Marshall, I feel so young again except for the chest pains.
5,5,36,Ted, But the crust is so good. What is the secret to this crust?
5,5,36,Man, It's no big secret. It's made of cornmeal.
5,5,36,Marshall, Cornmeal...
5,5,36,Lily, We'd love a cornmeal body scrub!
5,5,36,Ted, I can't believe you guys are closing.
5,5,36,Man, I can't believe we're still open. Gotcha! These are getting bigger.
5,5,36,Barney, It's like an entire country without a tailor.
5,5,36,Robin," Yeah, give me two coffees."
5,5,36,Women," $3,50, please. Hey, what did you think of the game last night?"
5,5,36,Robin, What game?
5,5,36,Women, The Leafs beat Edmonton. Beauchemin went five hole in OT.
5,5,36,Robin," Oh, I guess I missed it."
5,5,36,Women," Oh, sorry. You're American. Here's your change."
5,5,36,Robin, I'm not American.
5,5,36,Women," American money? Didn't watch the Leafs game? No ""please"" or ""thank you"" for the coffee? You sure don't seem like a Canadian."
5,5,36,Barney, What's wrong? Other than the fact that this five dollar bill they gave you is blue.
5,5,36,Robin," Wow. I'm not American, and apparently, I'm not Canadian either."
5,5,36,Barney, And there's kids playing hockey on the back. It's like you want us to make fun of you.
5,5,37,Marshall, I don't want this anymore.
5,5,37,Ted," Dude, don't look at it. That's a rookie mistake."
5,5,37,Marshall, We shouldn't have left Lily.
5,5,37,Ted," Well, if you're so worried, why don't you give her a call?"
5,5,37,Marshall," I have. I left her, like, 20 messages. I said, ""I'm sorry. Please forgive me. It's all Ted's fault!"""
5,5,37,Ted," What exactly is ""Ted's fault""?"
5,5,37,Marshall," This! This whole thing! We were having a perfectly nice trip, and then you kidnapped me. You didn't even let me, put on underwear!"
5,5,37,Ted," We never used to put on underwear! That was the fun of a bro's trip to Gazzola's! We left everything, and everyone behind. It was just you and me! But now it's like you've disappeared into Lily."
5,5,37,Marshall, That is not true.
5,5,37,Ted," It is true. You're not upset because you're worried she's mad. You're upset because you'd rather be with her, eating muffins than here with me, eating this delicious... I think one of my mushrooms just crawled away."
5,5,37,Marshall," Well, you know what? That mushroom's not the only thing that's living. Car keys, please."
5,5,38,Barney," Look at this money! This one has a moose, this one has a beaver, and they all have Elton John on the back."
5,5,38,Robin," When I moved to the States, I swore to myself, I wasn't going to change. And yet, here I am, in the most Canadian place in the universe- Tim Horton's- around the corner from the Hockey Hall of Fame, and I don't belong. It's like I don't have a country."
5,5,38,Barney," Okay, that's it. (He climbs on a chair) Attention, Canada! I am Barney from America. And I'm here to fix your backward-ass country. Number one"
5,5,40,Kenny," Sparky was my best friend, but after I married Helen, old Spark started to feel a little left out. For so long, it had been just me and him, but now he suddenly felt like Helen had taken his place. What Sparky didn't realize was, even though I loved Helen, I still loved him, too. I had room in my heart for both of them. But maybe I should have put aside some special ball-tossing time just for the two of us t o make sure Sparky knew that he was a good boy. I wish now I had, 'cause old Sparky ran out in front of a Cadillac and got splattered like a watermelon in one of them Gallagher shows."
5,5,40,Marshall," I'm sorry, ted!"
5,5,40,Ted," I'm sorry! No, I'm sorry. I never should have been mad at you!"
5,5,40,Marshall," No, I never should have brought lily. She pees all the time, even at the apartment. Still bros?"
5,5,40,Ted," Best bros. Hey, you want to crank some Van Halen just like old times?"
5,5,40,Marshall," Hells, yeah!"
5,5,40,Ted, Or listen to the Sparky book again?
5,5,40,Marshall, Listen to the Sparky book again.
5,5,40,Ted, Okay. Let's listen to it again.
5,5,41,Barney," Man, those Canadian doctors banded me up, reset my jaw, put my shoulder back in its socket, and they didn't even bill me. Idiots. All right, I guess they're no idiots. The coffee was extraordinary. Huh. I guess Canada's not so bad. They play their cards right, maybe they can even become a state someday."
5,5,41,Robin," Barney, I've thought about this. When you stood up and told off those people, I thought, ""Yeah, America's cool."""
5,5,41,Barney, Hmm.
5,5,41,Robin," And then when those guys pounded the stuffing out of you, I thought, ""Yeah, Canada's pretty cool, too."" I may have taken a few pokes myself. So, I've decided, dual citizenship. I'm going to be American and Canadian."
5,5,41,Barney," Wait, you can do that?"
5,5,41,Robin," Yeah, dummy. Instead of being a woman with no country, I'm going to be a woman with two."
5,5,41,Barney, I see.
5,5,41,Robin, You understand?
5,5,41,Barney," No, I can see out of my left eye again."
5,5,42,Marshall," Hey, baby? Baby?"
5,5,42,Lily, Hmm? Yeah?
5,5,42,Marshall, I'm so sorry that we left you.
5,5,42,Lily," Did you go somewhere, sweetie?"
5,5,43,Ted (2030)," Yes, kids, it turns out Crumpet Manor had pampered Lily into a nearly comatose state of relaxation. She didn't even notice we were gone."
5,5,44,Lily," Mmm... Oh, oh, oh... Yeah..."
5,5,45,Lily," So, I had a great time, too."
5,5,45,Marshall, That's good. And I'm so sorry you didn't get any pizza.
5,5,45,Lily," Oh, that's okay."
5,5,45,Ted (2030)," And if she didn't mean it then, she certainly meant it 19 minutes later."
5,5,45,Marshall," God, my stomach! Damn you, Gazzola's!"
5,5,45,Ted, It's like a hot ball of lead!
5,5,45,Marshall," Baby, cut it out of me."
5,5,46,Marshall," That was a wild trip, huh, Ted?"
5,5,46,Ted, I know. It was kind of crazy. But how great is it to drink some Tantrum again?
5,5,46,Marshall," You know who had fun, was Lily. Lily drank like, four cans of the stuff. Right Lil'? Where's Lily?"
5,5,46,"Lily, on the roof of the car", Tantrum! I have to pee.
5,3,1,Ted (2030)," Kids, your uncle Barney had been called a lot of names over the years."
